gbifID,identifier,license,modified,type,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,disposition,samplingProtocol,fieldNotes,higherGeography,continent,countryCode,stateProvince,county,locality,verbatimLocality,decimalLatitude,decimalLongitude,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,taxonRank,nomenclaturalCode,datasetKey,publishingCountry,lastInterpreted,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,species,genericName,protocol,lastParsed,lastCrawled,repatriated
574787771,http://data.rbge.org.uk/living/19301042,CC_BY_NC_4_0,1999-01-14T01:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19301042,19301042,dead,from a cultivated plant of known (indirect) wild origin,,,,,,,,,,,Cattleya labiata Lindl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cattleya,labiata,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T16:34Z,,,FALSE,FALSE,2801162,6,7707728,196,1169,7689,2800821,2801162,Cattleya labiata,Cattleya,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:02Z,
574787734,http://data.rbge.org.uk/living/19892658,CC_BY_NC_4_0,2017-12-15T01:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19892658,19892658,alive,collected directly from the wild,Sub-tropical mixed forest,,,IN,Sikkim,,"Yuksum to Tsoka track, after the second river crossing",,,,Coelogyne longipes Lindl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Coelogyne,longipes,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T16:34Z,RECORDED_DATE_INVALID,,FALSE,FALSE,2811431,6,7707728,196,1169,7689,2811365,2811431,Coelogyne longipes,Coelogyne,DWC_ARCHIVE,2018-01-27T23:50Z,2018-04-12T22:03Z,FALSE
574787700,http://data.rbge.org.uk/living/19871889,CC_BY_NC_4_0,2017-08-11T02:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19871889,19871889,dead,collected directly from the wild,,,,ID,Seram,,Gunong Binaia,,,,Pholidota carnea Lindl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Pholidota,carnea,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T16:34Z,RECORDED_DATE_INVALID,,FALSE,FALSE,5323497,6,7707728,196,1169,7689,2838652,5323497,Pholidota carnea,Pholidota,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:03Z,FALSE
574787536,http://data.rbge.org.uk/living/19291017,CC_BY_NC_4_0,1998-02-26T01:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19291017,19291017,dead,from a cultivated plant of known (indirect) wild origin,,,,,,,,,,,Dendrobium mortii F.Muell.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dendrobium,mortii,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T16:34Z,,,FALSE,FALSE,5316881,6,7707728,196,1169,7689,2821327,5316881,Dendrobium mortii,Dendrobium,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:02Z,
574787512,http://data.rbge.org.uk/living/19921827,CC_BY_NC_4_0,2017-08-23T02:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19921827,19921827,alive,from a cultivated plant of known (indirect) wild origin,,,,,,,,,,,Dendrobium chrysotoxum Lindl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dendrobium,chrysotoxum,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T16:34Z,,,FALSE,FALSE,5317521,6,7707728,196,1169,7689,2821327,5317521,Dendrobium chrysotoxum,Dendrobium,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:04Z,
574787455,http://data.rbge.org.uk/living/19696491,CC_BY_NC_4_0,2017-08-21T02:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19696491,19696491,alive,from a cultivated plant of known (indirect) wild origin,,,,,,,,,,,Coelogyne flaccida Lindl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Coelogyne,flaccida,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T16:34Z,,,FALSE,FALSE,2811433,6,7707728,196,1169,7689,2811365,2811433,Coelogyne flaccida,Coelogyne,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:03Z,
574787391,http://data.rbge.org.uk/living/19930844,CC_BY_NC_4_0,,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19930844,19930844,dead,collected directly from the wild,Open Pandanus forest,,,ID,Irian Jaya,,Pabilylo Village,,,,Mediocalcar J.J.Sm.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Mediocalcar,,,GENUS,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T16:34Z,,,FALSE,FALSE,2813060,6,7707728,196,1169,7689,2813060,,,Mediocalcar,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:04Z,FALSE
574787317,http://data.rbge.org.uk/living/19840317,CC_BY_NC_4_0,2000-10-06T02:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19840317,19840317,dead,collected directly from the wild,Coastal Atlantic forest,,,BR,Est. do Sao Paulo,,Jureia,,-24.5,-47.25,Oncidium flexuosum G.Lodd.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Gomesa,flexuosum,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T16:34Z,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84,,TRUE,FALSE,8398215,6,7707728,196,1169,7689,2851004,5826472,Gomesa flexuosa,Oncidium,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:03Z,FALSE
574787315,http://data.rbge.org.uk/living/20041821,CC_BY_NC_4_0,2017-08-07T02:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/20041821,20041821,alive,from a cultivated plant of known (indirect) wild origin,,,,,,,,,,,Coelogyne speciosa Lindl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Coelogyne,speciosa,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T16:34Z,,,FALSE,FALSE,2811402,6,7707728,196,1169,7689,2811365,2811402,Coelogyne speciosa,Coelogyne,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:05Z,
574787251,http://data.rbge.org.uk/living/19682592,CC_BY_NC_4_0,2000-10-10T02:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19682592,19682592,dead,collected directly from the wild,Swamp with stunted & scattered trees,,,PG,Central,Goilala Subdist.,Kosipi,,,,Dendrobium Sw.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dendrobium,,,GENUS,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T16:34Z,,,FALSE,FALSE,2821327,6,7707728,196,1169,7689,2821327,,,Dendrobium,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:03Z,FALSE
574787137,http://data.rbge.org.uk/living/19681421,CC_BY_NC_4_0,2000-10-10T02:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19681421,19681421,dead,collected directly from the wild,,,,PG,Morobe,,"Mt. Kaindi, near Wau",,,,Eria micholitzii Kraenzl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Eria,micholitzii,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T16:34Z,,,FALSE,FALSE,2815185,6,7707728,196,1169,7689,7559461,2815185,Eria micholitzii,Eria,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:03Z,FALSE
574787135,http://data.rbge.org.uk/living/19881416,CC_BY_NC_4_0,1999-01-14T01:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19881416,19881416,dead,collected directly from the wild,,,,ID,"Sumatra, N",Utera Prov.,Berastagi (S of Medan),,,,Orchidaceae,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,,,,FAMILY,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T16:34Z,,,FALSE,FALSE,7689,6,7707728,196,1169,7689,,,,Orchidaceae,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:03Z,FALSE
574787112,http://data.rbge.org.uk/living/20041377,CC_BY_NC_4_0,2017-12-21T01:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/20041377,20041377,dead,collected directly from the wild,,,,PG,,,,,-8.516667,147.85,Bulbophyllum,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Bulbophyllum,,,GENUS,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T16:34Z,GEODETIC_DATUM_ASSUMED_WGS84,,TRUE,FALSE,2842726,6,7707728,196,1169,7689,2842726,,,Bulbophyllum,DWC_ARCHIVE,2018-01-27T23:51Z,2018-04-12T22:05Z,FALSE
574787098,http://data.rbge.org.uk/living/20052631,CC_BY_NC_4_0,2015-01-23T01:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/20052631,20052631,dead,from a cultivated plant of known (indirect) wild origin,,,,,,,,,,,Catasetum cernuum Rchb.f.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Catasetum,cernuum,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T16:34Z,,,FALSE,FALSE,2803839,6,7707728,196,1169,7689,2803699,2803839,Catasetum cernuum,Catasetum,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:05Z,
574786890,http://data.rbge.org.uk/living/20041422,CC_BY_NC_4_0,2017-08-11T02:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/20041422,20041422,dead,collected directly from the wild,"Flower white; pedicel and ovary grassgreen. Tropical lowland rainforest, moderately open canopy. Thin organic-rich layer over deeply weathered limestone bedrock  ",New Guinea,,PG,,,"Gulf Province, Darai site, Darai Plateau",,-7.129258,143.611569,Phreatia Lindl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Phreatia,,,GENUS,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T16:34Z,PRESUMED_NEGATED_LATITUDE;GEODETIC_DATUM_ASSUMED_WGS84,,TRUE,FALSE,2813591,6,7707728,196,1169,7689,2813591,,,Phreatia,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:05Z,FALSE
574786841,http://data.rbge.org.uk/living/19191021,CC_BY_NC_4_0,2012-03-20T01:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19191021,19191021,dead,from a cultivated plant of known (indirect) wild origin,,,,,,,,,,,Bulbophyllum ambrosia Schltr.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Bulbophyllum,ambrosia,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T16:34Z,,,FALSE,FALSE,2844202,6,7707728,196,1169,7689,2842726,2844202,Bulbophyllum ambrosia,Bulbophyllum,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:02Z,
574786812,http://data.rbge.org.uk/living/20020002,CC_BY_NC_4_0,2015-01-20T01:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/20020002,20020002,dead,insufficient information to determine wild or cultivated origin,,,,,,,,,,,Glossorhyncha tenuis (Rolfe) P.Royen,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Glomera,tenuis,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T16:34Z,,,FALSE,FALSE,2819777,6,7707728,196,1169,7689,2819708,5314934,Glomera tenuis,Glossorhyncha,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:05Z,
574786765,http://data.rbge.org.uk/living/19950501,CC_BY_NC_4_0,2015-01-13T01:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19950501,19950501,dead,from a cultivated plant of known (indirect) wild origin,,,,,,,,,,,Bulbophyllum lobbii Lindl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Bulbophyllum,lobbii,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T16:34Z,,,FALSE,FALSE,2843737,6,7707728,196,1169,7689,2842726,2843737,Bulbophyllum lobbii,Bulbophyllum,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:04Z,
574786663,http://data.rbge.org.uk/living/19321004,CC_BY_NC_4_0,2017-08-18T02:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19321004,19321004,alive,from a cultivated plant of known (indirect) wild origin,,,,,,,,,,,Lycaste lasioglossa Rchb.f.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Lycaste,lasioglossa,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T16:34Z,,,FALSE,FALSE,5313482,6,7707728,196,1169,7689,2812712,5313482,Lycaste lasioglossa,Lycaste,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:02Z,
574786659,http://data.rbge.org.uk/living/19822010,CC_BY_NC_4_0,2017-08-05T02:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19822010,19822010,alive,collected directly from the wild,"Mixed, broad-leaved forest",,,BT,Chukka Dist.,,E facing slopes above Chukka Dzong,,27.05,89.566667,Agrostophyllum callosum Rchb.f.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Agrostophyllum,callosum,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T16:34Z,GEODETIC_DATUM_ASSUMED_WGS84,,TRUE,FALSE,2802835,6,7707728,196,1169,7689,2802800,2802835,Agrostophyllum callosum,Agrostophyllum,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:03Z,FALSE
574786658,http://data.rbge.org.uk/living/19822009,CC_BY_NC_4_0,1999-01-14T01:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19822009,19822009,dead,collected directly from the wild,"Warm, broad-leaved forest",,,BT,Chukka Dist.,,"Tabji Khola, Raidak Valley",,26.85,89.566667,Dendrobium chrysanthum Wall. ex Lindl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dendrobium,chrysanthum,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T16:34Z,GEODETIC_DATUM_ASSUMED_WGS84,,TRUE,FALSE,5315454,6,7707728,196,1169,7689,2821327,5315454,Dendrobium chrysanthum,Dendrobium,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:03Z,FALSE
574786642,http://data.rbge.org.uk/living/19672302,CC_BY_NC_4_0,2017-08-11T02:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19672302,19672302,alive,collected directly from the wild,,,,MY,Sabah,,"SW Sabah, Long Pasia",,,,Appendicula cristata Blume,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Appendicula,cristata,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T16:34Z,,,FALSE,FALSE,5325104,6,7707728,196,1169,7689,2850155,5325104,Appendicula cristata,Appendicula,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:02Z,FALSE
574786562,http://data.rbge.org.uk/living/19681650,CC_BY_NC_4_0,2012-10-23T02:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19681650,19681650,dead,from a cultivated plant not of known wild origin,Epiphyte on Pandanus,,,PG,Morobe,,"Huon Peninsula, Rawlinson Mountains, near Aregenang",,-6.480556,147.429167,Dendrobium angustipetalum J.J.Sm.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dendrobium,angustipetalum,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T16:34Z,GEODETIC_DATUM_ASSUMED_WGS84,,TRUE,FALSE,5317145,6,7707728,196,1169,7689,2821327,5317145,Dendrobium angustipetalum,Dendrobium,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:03Z,FALSE
574786514,http://data.rbge.org.uk/living/19792217,CC_BY_NC_4_0,2000-10-22T02:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19792217,19792217,dead,collected directly from the wild,Sandy loam in meadow behind dunes.,,,IE,Co. Clare,,"NE of Ballyvaughan, Bishop's Quarter Beach",,,,Anacamptis pyramidalis (L.) Rich.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Anacamptis,pyramidalis,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T16:34Z,,,FALSE,FALSE,2808330,6,7707728,196,1169,7689,2808313,2808330,Anacamptis pyramidalis,Anacamptis,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:03Z,FALSE
574786505,http://data.rbge.org.uk/living/19930766,CC_BY_NC_4_0,2015-01-09T01:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19930766,19930766,dead,collected directly from the wild,"Open disturbed forest growing on stumps in areas of high light, usually in moss or lichens.",,,ID,Irian Jaya,,Pabilylo river bank,,,,Dendrobium sulphureum Schltr.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dendrobium,sulphureum,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T16:34Z,TAXON_MATCH_HIGHERRANK,,FALSE,FALSE,5317476,6,7707728,196,1169,7689,2821327,5317476,Dendrobium sulphureum,Dendrobium,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:04Z,FALSE
574786446,http://data.rbge.org.uk/living/19682021,CC_BY_NC_4_0,,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19682021,19682021,dead,collected directly from the wild,,,,PG,,,,,,,Bulbophyllum rivulare Schltr.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Bulbophyllum,rivulare,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T16:34Z,,STILLIMAGE,FALSE,FALSE,2843315,6,7707728,196,1169,7689,2842726,2843315,Bulbophyllum rivulare,Bulbophyllum,DWC_ARCHIVE,2018-01-27T23:50Z,2018-04-12T22:03Z,FALSE
574786355,http://data.rbge.org.uk/living/19721869,CC_BY_NC_4_0,2005-01-10T01:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19721869,19721869,dead,collected directly from the wild,,,,PG,,,,,,,Glossorhyncha glomeroides Schltr.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Glomera,glomeroides,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T16:34Z,,,FALSE,FALSE,2819766,6,7707728,196,1169,7689,2819708,5314928,Glomera glomeroides,Glossorhyncha,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:03Z,FALSE
574786263,http://data.rbge.org.uk/living/19900817,CC_BY_NC_4_0,1999-01-14T01:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19900817,19900817,dead,collected directly from the wild,Montane evergreen rainforest,,,CM,,,"Southern side of Mt.Cameroon, near Mann's Spring",,,,Genyorchis macrantha Summerh.,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Genyorchis,macrantha,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T16:34Z,,,FALSE,FALSE,2818075,6,7707728,196,1169,7689,8286834,2818075,Genyorchis macrantha,Genyorchis,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:03Z,FALSE
574786219,http://data.rbge.org.uk/living/19870126,CC_BY_NC_4_0,2005-12-05T01:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19870126,19870126,dead,from a cultivated plant of known (indirect) wild origin,,,,,,,,,,,Dendrobium cruttwellii T.M.Reeve,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dendrobium,cruttwellii,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T16:34Z,,,FALSE,FALSE,5316692,6,7707728,196,1169,7689,2821327,5316692,Dendrobium cruttwellii,Dendrobium,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:03Z,
574786213,http://data.rbge.org.uk/living/19881997,CC_BY_NC_4_0,1999-01-14T01:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19881997,19881997,dead,from a cultivated plant of known (indirect) wild origin,,,,,,,,,,,Phalaenopsis Blume,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Phalaenopsis,,,GENUS,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T16:34Z,,,FALSE,FALSE,2804680,6,7707728,196,1169,7689,2804680,,,Phalaenopsis,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:03Z,
574786178,http://data.rbge.org.uk/living/19271021,CC_BY_NC_4_0,2017-08-18T02:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19271021,19271021,dead,from a cultivated plant of known (indirect) wild origin,,,,,,,,,,,Odontoglossum,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Odontoglossum,,,GENUS,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T16:34Z,,,FALSE,FALSE,7320966,6,7707728,196,1169,7689,7320966,,,Odontoglossum,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:02Z,
574786154,http://data.rbge.org.uk/living/19652235,CC_BY_NC_4_0,2011-06-30T02:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19652235,19652235,dead,from a cultivated plant of known (indirect) wild origin,,,,,,,,,,,Brassia longissima (Rchb.f.) Nash,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Brassia,longissima,,SPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T16:34Z,,,FALSE,FALSE,5323820,6,7707728,196,1169,7689,2840323,5323818,Brassia arcuigera,Brassia,DWC_ARCHIVE,2017-10-06T15:28Z,2018-04-12T22:02Z,
574786130,http://data.rbge.org.uk/living/19682342,CC_BY_NC_4_0,2017-10-24T02:00Z,PhysicalObject,http://biocol.org/urn:lsid:biocol.org:col:15670,,E,E,Royal Botanic Garden Edinburgh Living Collection,E,LIVING_SPECIMEN,http://data.rbge.org.uk/living/19682342,19682342,dead,collected directly from the wild,,,,PG,Milne Bay,Rabaraba Subdist.,Mt. Simpson area; Mt. Gaugun,,,,Bulbophyllum orbiculare subsp. orbiculare,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Bulbophyllum,orbiculare,orbiculare,SUBSPECIES,ICBN,7adf20e0-c955-11de-95c0-b8a03c50a862,GB,2018-02-03T16:34Z,RECORDED_DATE_INVALID,,FALSE,FALSE,2845613,6,7707728,196,1169,7689,2842726,2845612,Bulbophyllum orbiculare,Bulbophyllum,DWC_ARCHIVE,2017-11-02T06:26Z,2018-04-12T22:03Z,FALSE
