"gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue",,,,,,,,,
"1454543320	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00817733	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia			GENUS	Cladonia P.Browne	GB	near Pithouse Crags	98e934b0-5f31-11de-b67e-b8a03c50a862													2607519		PRESERVED_SPECIMEN	E	E	E00817733			CC_BY_NC_4_0		Sutcliffe"," Mike			2018-02-05T03:46Z		",,,,,,,,
"1454543253	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00817806	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia furcata	furcata	VARIETY	Cladonia furcata var. furcata	GB	Dark Peak	98e934b0-5f31-11de-b67e-b8a03c50a862													6337359	7246646	PRESERVED_SPECIMEN	E	E	E00817806			CC_BY_NC_4_0		Sutcliffe"," Mike			2018-02-05T03:46Z		RECORDED_DATE_INVALID",,,,,,,,
"1454543068	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00817755	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia rangiferina		SPECIES	Cladonia rangiferina (L.) Weber ex F.H.Wigg.	GB	Whitchester Crag (East)"," Bellingham	98e934b0-5f31-11de-b67e-b8a03c50a862									2006-02-22T01:00Z	22	2	2006	2607708	2607708	PRESERVED_SPECIMEN	E	E	E00817755	0061		CC_BY_NC_4_0		Sutcliffe"," Mike			2018-02-05T03:46Z		",,,,,,,
"1423613696	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00817370	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia didyma		SPECIES	Cladonia didyma (Fée) Vain.	BZ	Cockscomb Basin Wildlife Sanctuary; summit of Outlier Peak"," ~7 km NW of visitors centre.	98e934b0-5f31-11de-b67e-b8a03c50a862	16.813056	-88.504444			650.0	0.0			2006-11-06T01:00Z	6	11	2006	2607540	2607540	PRESERVED_SPECIMEN	E	E	E00817370	345		CC_BY_NC_4_0		Goodwin"," Zoë Africa			2018-02-03T22:20Z		",,,,,,,
"1423612942	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00786256	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia rangiformis		SPECIES	Cladonia rangiformis Hoffm.	GB		98e934b0-5f31-11de-b67e-b8a03c50a862													7246697	7246697	PRESERVED_SPECIMEN	E	E	E00786256			CC_BY_NC_4_0		Fryday"," Alan Michael			2018-02-03T22:20Z		RECORDED_DATE_INVALID",,,,,,,,
"1423610813	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00786254	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia furcata	subrangiformis	SUBSPECIES	Cladonia furcata subsp. subrangiformis (Sandst.) Abbayes	GB		98e934b0-5f31-11de-b67e-b8a03c50a862													8208998	7246646	PRESERVED_SPECIMEN	E	E	E00786254			CC_BY_NC_4_0		Fryday"," Alan Michael			2018-02-03T22:20Z		RECORDED_DATE_INVALID",,,,,,,,
"1423608781	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00786284	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia glauca		SPECIES	Cladonia glauca Flörke	GB		98e934b0-5f31-11de-b67e-b8a03c50a862									1994-01-18T01:00Z	18	1	1994	8658446	8658446	PRESERVED_SPECIMEN	E	E	E00786284	5019		CC_BY_NC_4_0		Fryday"," Alan Michael			2018-02-03T22:20Z		",,,,,,,,
"1423607132	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00817372	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia leporina		SPECIES	Cladonia leporina Fr.	BZ	Orange Walk: Savanna West between Crooked Tree Wildlife Sanctuary and New River Lagoon	98e934b0-5f31-11de-b67e-b8a03c50a862	17.737222	-88.5975							2010-05-16T02:00Z	16	5	2010	3390073	3390073	PRESERVED_SPECIMEN	E	E	E00817372	1493		CC_BY_NC_4_0		Yahr"," Rebecca			2018-02-03T22:20Z		",,,,,,,,
"1423605070	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00817371	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia			GENUS	Cladonia P.Browne	BZ	Orange Walk: Savanna West between Crooked Tree Wildlife Sanctuary and New River Lagoon	98e934b0-5f31-11de-b67e-b8a03c50a862	17.737222	-88.5975							2010-05-16T02:00Z	16	5	2010	2607519		PRESERVED_SPECIMEN	E	E	E00817371	1494		CC_BY_NC_4_0		Yahr"," Rebecca			2018-02-03T22:20Z		",,,,,,,,
"1423604973	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00817169	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia ravenelii		SPECIES	Cladonia ravenelii Tuck.	US	Florida", Martin County, Sea Branch Preserve State Park. East of Port Salerno," Florida.	98e934b0-5f31-11de-b67e-b8a03c50a862									2016-01-26T01:00Z	26	1	2016	3391488	3391488	PRESERVED_SPECIMEN	E	E	E00817169	19423		CC_BY_NC_4_0		Rosentreter"," Roger			2018-02-03T22:20Z		",,,,,
"1423604961	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00817170	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia subsetacea		SPECIES	Cladonia subsetacea Robbins ex A.Evans	US	Florida", Martin County," 4 miles NW of Jupiter	98e934b0-5f31-11de-b67e-b8a03c50a862					5.0	0.0			2016-01-25T01:00Z	25	1	2016	3390744	3390744	PRESERVED_SPECIMEN	E	E	E00817170	19416		CC_BY_NC_4_0		Rosentreter"," Roger			2018-02-03T22:20Z		",,,,,,
"1423603664	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00786289	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia furcata	furcata	VARIETY	Cladonia furcata var. furcata	GB		98e934b0-5f31-11de-b67e-b8a03c50a862									1994-01-21T01:00Z	21	1	1994	6337359	7246646	PRESERVED_SPECIMEN	E	E	E00786289	5082		CC_BY_NC_4_0		Fryday"," Alan Michael			2018-02-03T22:20Z		",,,,,,,,
"1423602635	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00817373	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia			GENUS	Cladonia P.Browne	BZ	Cockscomb Basin Wildlife Sanctuary; summit of Outlier Peak"," ~7 km NW of visitors centre.	98e934b0-5f31-11de-b67e-b8a03c50a862	16.813056	-88.504444			650.0	0.0			2006-11-06T01:00Z	6	11	2006	2607519		PRESERVED_SPECIMEN	E	E	E00817373	344		CC_BY_NC_4_0		Goodwin"," Zoë Africa			2018-02-03T22:20Z		",,,,,,,
"1423599752	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00817096	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia			GENUS	Cladonia P.Browne	GB	Unst"," Hermaness NNR and SSSI	98e934b0-5f31-11de-b67e-b8a03c50a862	60.816667	-0.878611			70.0	0.0			2015-07-06T02:00Z	6	7	2015	2607519		PRESERVED_SPECIMEN	E	E	E00817096	5625		CC_BY_NC_4_0		Yahr"," Rebecca			2018-02-03T22:20Z		",,,,,,,
"1423598737	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00817378	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia coccifera		SPECIES	Cladonia coccifera (L.) Willd.	GB	Coedydd Nedd a Mellte SAC	98e934b0-5f31-11de-b67e-b8a03c50a862									2016-10-25T02:00Z	25	10	2016	7246653	7246653	PRESERVED_SPECIMEN	E	E	E00817378	2016-1146		CC_BY_NC_4_0		Douglass"," J.R.			2018-02-03T22:20Z		",,,,,,,,
"1305186687	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00786366	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia firma		SPECIES	Cladonia firma (Nyl.) Nyl.	GB	Calf of Man", lighthouse area," S of lighthouses	98e934b0-5f31-11de-b67e-b8a03c50a862	54.049444	-4.826667			30.0	0.0			2014-07-06T02:00Z	6	7	2014	2607564	2607564	PRESERVED_SPECIMEN	E	E	E00786366	24564		CC_BY_NC_4_0		Coppins"," Brian J.			2018-02-04T09:52Z		",,,,,,
"1291808552	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00785621	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia pulvinata	pulvinata	SUBSPECIES	Cladonia cervicornis subsp. pulvinata (Sandst.) Ahti	GB		98e934b0-5f31-11de-b67e-b8a03c50a862													3391714	3391715	PRESERVED_SPECIMEN	E	E	E00785621			CC_BY_NC_4_0		Fryday"," Alan Michael			2018-02-04T11:59Z		RECORDED_DATE_INVALID",,,,,,,,
"1291807492	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00785613	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia uncialis	uncialis	SUBSPECIES	Cladonia uncialis subsp. uncialis	GB		98e934b0-5f31-11de-b67e-b8a03c50a862									1991-09-20T02:00Z	20	9	1991	9465302	6606867	PRESERVED_SPECIMEN	E	E	E00785613	2948		CC_BY_NC_4_0		Fryday"," Alan Michael			2018-02-04T11:59Z		",,,,,,,,
"1291804557	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00785625	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia caespiticia		SPECIES	Cladonia caespiticia (Pers.) Flörke	GB		98e934b0-5f31-11de-b67e-b8a03c50a862													2607572	2607572	PRESERVED_SPECIMEN	E	E	E00785625			CC_BY_NC_4_0		Fryday"," Alan Michael			2018-02-04T11:59Z		RECORDED_DATE_INVALID",,,,,,,,
"1272855015	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00756462	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia rangiferina		SPECIES	Cladonia rangiferina (L.) Weber ex F.H.Wigg.	CA	Riviere Boniface	98e934b0-5f31-11de-b67e-b8a03c50a862	57.720833	-76.111111			115.0	0.0			1994-07-03T02:00Z	3	7	1994	2607708	2607708	PRESERVED_SPECIMEN	E	E	E00756462	943069C		CC_BY_NC_4_0		Roy"," Claude			2018-02-05T04:44Z		PRESUMED_NEGATED_LONGITUDE",,,,,,,,
"1272854871	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00756470	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia arbuscula		SPECIES	Cladonia mitis Sandst.	CA	Riviere Sheldrake"," grand lac a la tete de la riviere: extremite est du lac	98e934b0-5f31-11de-b67e-b8a03c50a862	56.622222	-76.058333			190.0	0.0			1983-08-11T02:00Z	11	8	1983	2607650	2607648	PRESERVED_SPECIMEN	E	E	E00756470	C23783		CC_BY_NC_4_0		Roy"," Claude			2018-02-05T04:44Z		",,,,,,,
"1272854499	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00756464	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia squamosa		SPECIES	Cladonia squamosa (Scop.) Hoffm.	CA	comte de portneuf	98e934b0-5f31-11de-b67e-b8a03c50a862	46.875	-71.580556			168.0	0.0			1990-06-12T02:00Z	12	6	1990	7246650	7246650	PRESERVED_SPECIMEN	E	E	E00756464	901592C		CC_BY_NC_4_0		Roy"," Claude			2018-02-05T04:44Z		PRESUMED_NEGATED_LONGITUDE",,,,,,,,
"1272854484	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00756469	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia rangiferina		SPECIES	Cladonia rangiferina (L.) Weber ex F.H.Wigg.	CA	West coast of Charlevoix", south west of Lake Ha, Ha," 2Km to south of Lake Legal	98e934b0-5f31-11de-b67e-b8a03c50a862	47.984722	-70.888889							1982-08-11T02:00Z	11	8	1982	2607708	2607708	PRESERVED_SPECIMEN	E	E	E00756469	1089		CC_BY_NC_4_0		Ayotte"," Gilles			2018-02-05T04:44Z		",,,,,
"1272854319	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00756465	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia uncialis	uncialis	SUBSPECIES	Cladonia uncialis subsp. uncialis	CA		98e934b0-5f31-11de-b67e-b8a03c50a862	48.446111	-68.583333							1995-08-16T02:00Z	16	8	1995	9465302	6606867	PRESERVED_SPECIMEN	E	E	E00756465	953689C		CC_BY_NC_4_0		Roy"," Claude			2018-02-05T04:44Z		PRESUMED_NEGATED_LONGITUDE",,,,,,,,
"1272854318	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00756466	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia wainioi		SPECIES	Cladonia wainioi Savicz	CA	Canton Blanch 5 km to the east of Riviere Pigou	98e934b0-5f31-11de-b67e-b8a03c50a862	50.277778	-65.536111			122.0	0.0			1996-07-24T02:00Z	24	7	1996	3391666	3391666	PRESERVED_SPECIMEN	E	E	E00756466	96-3916-C		CC_BY_NC_4_0		Claude"," Roy			2018-02-05T04:44Z		PRESUMED_NEGATED_LONGITUDE",,,,,,,,
"1270063235	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00756428	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia borealis		SPECIES	Cladonia borealis S.Stenroos	GB	River Dulnain	98e934b0-5f31-11de-b67e-b8a03c50a862					290.0	0.0			2015-08-10T02:00Z	10	8	2015	2607717	2607717	PRESERVED_SPECIMEN	E	E	E00756428	24910		CC_BY_NC_4_0		Coppins"," Brian J.			2018-02-03T15:05Z		",,,,,,,,
"1270062182	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00756417	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia macilenta		SPECIES	Cladonia bacillaris (Ach.) Nyl.	GB	Insh Marshes NNR"," Invertromie Wood	98e934b0-5f31-11de-b67e-b8a03c50a862									2014-01-27T01:00Z	27	1	2014	7246665	7246716	PRESERVED_SPECIMEN	E	E	E00756417	24353		CC_BY_NC_4_0		Coppins"," Brian J.			2018-02-03T15:05Z		",,,,,,,
"1270060227	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00756429	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia pleurota		SPECIES	Cladonia pleurota (Flörke) Schaer.	GB	River Dulnain","	98e934b0-5f31-11de-b67e-b8a03c50a862					290.0	0.0			2015-08-10T02:00Z	10	8	2015	2607718	2607718	PRESERVED_SPECIMEN	E	E	E00756429	24911		CC_BY_NC_4_0		Coppins"," B.J.			2018-02-03T15:05Z		",,,,,,,
"1270060093	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00756241	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia symphycarpa		SPECIES	Cladonia symphycarpia (Flörke) Fr.	GB	Axbridge"," Fry's Hill	98e934b0-5f31-11de-b67e-b8a03c50a862									1987-10-11T01:00Z	11	10	1987	8379255	3391014	PRESERVED_SPECIMEN	E	E	E00756241			CC_BY_NC_4_0		O'Dare"," A.M.			2018-02-03T15:05Z		",,,,,,,
"1265761291	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00756199	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia cyathomorpha		SPECIES	Cladonia cyathomorpha Stirt. ex Walt.Watson	GB		98e934b0-5f31-11de-b67e-b8a03c50a862													2607618	2607618	PRESERVED_SPECIMEN	E	E	E00756199			CC_BY_NC_4_0		Fryday"," Alan Michael			2018-02-04T21:41Z		RECORDED_DATE_INVALID",,,,,,,,
"1265760871	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00756190	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia			GENUS	Cladonia P.Browne	GB		98e934b0-5f31-11de-b67e-b8a03c50a862									1980-05-05T02:00Z	5	5	1980	2607519		PRESERVED_SPECIMEN	E	E	E00756190			CC_BY_NC_4_0		Fryday"," Alan Michael			2018-02-04T21:41Z		",,,,,,,,
"1265760844	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00756197	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia foliacea		SPECIES	Cladonia foliacea (Huds.) Willd.	GB		98e934b0-5f31-11de-b67e-b8a03c50a862													2607590	2607590	PRESERVED_SPECIMEN	E	E	E00756197			CC_BY_NC_4_0		Fryday"," Alan Michael			2018-02-04T21:41Z		RECORDED_DATE_INVALID",,,,,,,,
"1265760604	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00756191	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia rangiferina		SPECIES	Cladonia rangiferina (L.) Weber ex F.H.Wigg.	GB		98e934b0-5f31-11de-b67e-b8a03c50a862													2607708	2607708	PRESERVED_SPECIMEN	E	E	E00756191			CC_BY_NC_4_0		Fryday"," Alan Michael			2018-02-04T21:41Z		RECORDED_DATE_INVALID",,,,,,,,
"1265760364	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00756053	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia ciliata		SPECIES	Cladonia ciliata Stirt.	GB		98e934b0-5f31-11de-b67e-b8a03c50a862													2607546	2607546	PRESERVED_SPECIMEN	E	E	E00756053			CC_BY_NC_4_0		Fryday"," Alan Michael			2018-02-04T21:41Z		RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK",,,,,,,,
"1265760347	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00756198	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia digitata		SPECIES	Cladonia digitata (L.) Hoffm.	GB		98e934b0-5f31-11de-b67e-b8a03c50a862													2607722	2607722	PRESERVED_SPECIMEN	E	E	E00756198			CC_BY_NC_4_0		Fryday"," Alan Michael			2018-02-04T21:41Z		RECORDED_DATE_INVALID",,,,,,,,
"1265760237	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00756141	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia bellidiflora		SPECIES	Cladonia bellidiflora (Ach.) Schaer.	GB		98e934b0-5f31-11de-b67e-b8a03c50a862									1989-08-24T02:00Z	24	8	1989	2607724	2607724	PRESERVED_SPECIMEN	E	E	E00756141			CC_BY_NC_4_0		Fryday"," Alan Michael			2018-02-04T21:41Z		",,,,,,,,
"1265760056	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00756192	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia rangiferina		SPECIES	Cladonia rangiferina (L.) Weber ex F.H.Wigg.	GB		98e934b0-5f31-11de-b67e-b8a03c50a862													2607708	2607708	PRESERVED_SPECIMEN	E	E	E00756192			CC_BY_NC_4_0		Fryday"," Alan Michael			2018-02-04T21:41Z		RECORDED_DATE_INVALID",,,,,,,,
"1265759838	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00756194	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia parasitica		SPECIES	Cladonia parasitica (Hoffm.) Hoffm.	GB		98e934b0-5f31-11de-b67e-b8a03c50a862													2607631	2607631	PRESERVED_SPECIMEN	E	E	E00756194			CC_BY_NC_4_0		Fryday"," Alan Michael			2018-02-04T21:41Z		RECORDED_DATE_INVALID",,,,,,,,
"1265759555	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00756193	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia ramulosa		SPECIES	Cladonia ramulosa (With.) J.R.Laundon	GB		98e934b0-5f31-11de-b67e-b8a03c50a862													2607557	2607557	PRESERVED_SPECIMEN	E	E	E00756193			CC_BY_NC_4_0		Fryday"," Alan Michael			2018-02-04T21:41Z		RECORDED_DATE_INVALID",,,,,,,,
"1265759021	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00756200	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia ciliata		SPECIES	Cladonia ciliata Stirt.	GB		98e934b0-5f31-11de-b67e-b8a03c50a862													2607546	2607546	PRESERVED_SPECIMEN	E	E	E00756200			CC_BY_NC_4_0		Fryday"," Alan Michael			2018-02-04T21:41Z		RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK",,,,,,,,
"1265756562	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00756188	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia strepsilis		SPECIES	Cladonia strepsilis (Ach.) Grognot	GB		98e934b0-5f31-11de-b67e-b8a03c50a862									1991-06-26T02:00Z	26	6	1991	7903868	7246887	PRESERVED_SPECIMEN	E	E	E00756188			CC_BY_NC_4_0		Fryday"," Alan Michael			2018-02-04T21:41Z		",,,,,,,,
"1265756522	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00756195	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia luteoalba		SPECIES	Cladonia luteoalba A.Wilson & Wheldon	GB		98e934b0-5f31-11de-b67e-b8a03c50a862													2607600	2607600	PRESERVED_SPECIMEN	E	E	E00756195			CC_BY_NC_4_0		Fryday"," Alan Michael			2018-02-04T21:41Z		RECORDED_DATE_INVALID",,,,,,,,
"1265755696	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00756196	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia callosa		SPECIES	Cladonia callosa Delise ex Harm.	GB		98e934b0-5f31-11de-b67e-b8a03c50a862									1992-02-25T01:00Z	25	2	1992	2607725	2607725	PRESERVED_SPECIMEN	E	E	E00756196			CC_BY_NC_4_0		Fryday"," Alan Michael			2018-02-04T21:41Z		",,,,,,,,
"1265755523	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00756202	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia cariosa		SPECIES	Cladonia cariosa (Ach.) Spreng.	GB	Cleveland	98e934b0-5f31-11de-b67e-b8a03c50a862													2607655	2607655	PRESERVED_SPECIMEN	E	E	E00756202			CC_BY_NC_4_0		Fryday"," Alan Michael			2018-02-04T21:41Z		RECORDED_DATE_INVALID",,,,,,,,
"1265755488	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00756189	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia strepsilis		SPECIES	Cladonia strepsilis (Ach.) Grognot	GB		98e934b0-5f31-11de-b67e-b8a03c50a862													7903868	7246887	PRESERVED_SPECIMEN	E	E	E00756189			CC_BY_NC_4_0		Fryday"," Alan Michael			2018-02-04T21:41Z		RECORDED_DATE_INVALID",,,,,,,,
"1265755479	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00756045	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia pocillum		SPECIES	Cladonia pocillum (Ach.) Grognot	GB		98e934b0-5f31-11de-b67e-b8a03c50a862													8427378	3390611	PRESERVED_SPECIMEN	E	E	E00756045			CC_BY_NC_4_0		Fryday"," Alan Michael			2018-02-04T21:41Z		RECORDED_DATE_INVALID",,,,,,,,
"1253324890	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00755770	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia firma		SPECIES	Cladonia firma (Nyl.) Nyl.	US	San Luis Obispo County. Near Los Osos"," BLM parcel	98e934b0-5f31-11de-b67e-b8a03c50a862					30.0	0.0			2014-03-15T01:00Z	15	3	2014	2607564	2607564	PRESERVED_SPECIMEN	E	E	E00755770	18","214		CC_BY_NC_4_0		Rosentreter"," Roger			2018-02-04T08:08Z		",,,,,,
"1253323755	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00755866	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia glauca		SPECIES	Cladonia glauca Flörke	GB	Chiddingstone"," Hever Castle Park	98e934b0-5f31-11de-b67e-b8a03c50a862	51.186389	0.147778							2014-10-18T02:00Z	18	10	2014	8658446	8658446	PRESERVED_SPECIMEN	E	E	E00755866	24627		CC_BY_NC_4_0		Coppins"," Brian J.			2018-02-04T08:08Z		",,,,,,,
