gbifid,datasetkey,occurrenceid,kingdom,phylum,class,order,family,genus,species,infraspecificepithet,taxonrank,scientificname,countrycode,locality,publishingorgkey,decimallatitude,decimallongitude,coordinateuncertaintyinmeters,coordinateprecision,elevation,elevationaccuracy,depth,depthaccuracy,eventdate,day,month,year,taxonkey,specieskey,basisofrecord,institutioncode,collectioncode,catalognumber,recordnumber,identifiedby,license,rightsholder,recordedby,typestatus,establishmentmeans,lastinterpreted,mediatype,issue
575351136,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00073753,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum palustre,,SPECIES,Sphagnum palustre L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575349910,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298400,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Scleranthus,Scleranthus annuus,,SPECIES,Scleranthus annuus L.,GB,Lindean pebbles,98e934b0-5f31-11de-b67e-b8a03c50a862,55.583333,-2.8,,,,,,,1808-08-04T01:00Z,4,8,1808,3085894,3085894,PRESERVED_SPECIMEN,E,E,E00298400,,,CC_BY_NC_4_0,,,,,2017-10-06T15:37Z,,GEODETIC_DATUM_ASSUMED_WGS84
575342495,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298122,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Astragalus,Astragalus danicus,,SPECIES,Astragalus danicus Retz.,GB,Fenton Tower,98e934b0-5f31-11de-b67e-b8a03c50a862,56.029444,-2.734167,,,,,,,1885-06-27T01:00Z,27,6,1885,5342838,5342838,PRESERVED_SPECIMEN,E,E,E00298122,,,CC_BY_NC_4_0,,Craig-Christie,,,,,
575339950,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00340218,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lotus,Lotus gebelia,gebelia,VARIETY,Lotus gebelia var. gebelia,TR,at the foot of the Bingol mountains to Gumgum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575337551,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298041,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentianella,Gentianella campestris,,SPECIES,Gentianella campestris (L.) Börner,GB,Clova,98e934b0-5f31-11de-b67e-b8a03c50a862,57.283333,-2.9,,,,,,,1837-08-21T01:00Z,21,8,1837,7270427,7270427,PRESERVED_SPECIMEN,E,E,E00298041,,,CC_BY_NC_4_0,,,,,2017-12-19T22:18Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
575332549,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298522,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Stellaria,Stellaria palustris,,SPECIES,Stellaria palustris Ehrh. ex Retz.,GB,Winchburgh,98e934b0-5f31-11de-b67e-b8a03c50a862,55.95,-3.033333,,,,,,,1885-07-17T01:00Z,17,7,1885,8407946,8407946,PRESERVED_SPECIMEN,E,E,E00298522,,,CC_BY_NC_4_0,,Craig-Christie,,,,,
575332048,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00225214,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Hypopitys,Hypopitys monotropa,,SPECIES,Monotropa hypopitys L.,GB,Cawdor Woods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575328561,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298398,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Scleranthus,Scleranthus annuus,,SPECIES,Scleranthus annuus L.,GB,Tollcross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575324130,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00288969,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Parartocarpus,Parartocarpus venenosa,,SPECIES,Parartocarpus venenosa (Zoll. & Mor.) Becc.,PG,Sogeri region,98e934b0-5f31-11de-b67e-b8a03c50a862,-9.479167,147.526944,,,,,,,1885-01-01T01:00Z,,,1885,3766049,3766049,PRESERVED_SPECIMEN,E,E,E00288969,331,,CC_BY_NC_4_0,,Forbes,,,,,
575323116,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00377865,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga hypnoides,,SPECIES,Saxifraga hypnoides L.,GB,[Pentland Hills],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575320366,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298618,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Scleranthus,Scleranthus annuus,,SPECIES,Scleranthus annuus L.,GB,near Kincardine.,98e934b0-5f31-11de-b67e-b8a03c50a862,56.066667,-3.716667,,,,,,,1821-01-01T01:00Z,,,1821,3085894,3085894,PRESERVED_SPECIMEN,E,E,E00298618,,,CC_BY_NC_4_0,,Greville,,,,,
575317223,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00393612,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Themeda,Themeda triandra,,SPECIES,Themeda triandra Forssk.,AU,Port Jackson,98e934b0-5f31-11de-b67e-b8a03c50a862,-33.85,151.25,,,,,,,1802-01-01T01:00Z,,,1802,2703467,2703467,PRESERVED_SPECIMEN,E,E,E00393612,6194,,CC_BY_NC_4_0,,Brown,,,,,
575315178,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00377956,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga hypnoides,,SPECIES,Saxifraga platypetala Sm.,GB,on rocks below Caldron Snout [Cauldron Snout],98e934b0-5f31-11de-b67e-b8a03c50a862,54.650278,-2.283889,,,,,,,1811-01-01T01:00Z,,,1811,3752731,8028512,PRESERVED_SPECIMEN,E,E,E00377956,,,CC_BY_NC_4_0,,,,,2017-10-06T15:39Z,,GEODETIC_DATUM_ASSUMED_WGS84
575314578,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298534,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Pyrola,Pyrola media,,SPECIES,Pyrola media Sw.,GB,Killean,98e934b0-5f31-11de-b67e-b8a03c50a862,55.633333,-5.666667,,,,,,,1831-07-24T01:00Z,24,7,1831,2888292,2888292,PRESERVED_SPECIMEN,E,E,E00298534,1327,,CC_BY_NC_4_0,,MacAllister-Hall,,,,,
575306035,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00393611,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Themeda,Themeda triandra,,SPECIES,Themeda triandra Forssk.,AU,Port Lincoln,98e934b0-5f31-11de-b67e-b8a03c50a862,-34.726111,135.874167,,,,,,,1802-01-01T01:00Z,,,1802,2703467,2703467,PRESERVED_SPECIMEN,E,E,E00393611,6194,,CC_BY_NC_4_0,,Brown,,,,,
575305193,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00007468,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,Scapania gracilis,,SPECIES,Scapania gracilis Lindb.,IE,Hib Killarney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575303604,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00416037,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga hypnoides,,SPECIES,Saxifraga hypnoides L.,GB,Arran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575303416,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298630,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Scleranthus,Scleranthus annuus,,SPECIES,Scleranthus annuus L.,GB,Killin,98e934b0-5f31-11de-b67e-b8a03c50a862,56.466667,-4.316667,,,,,,,1878-09-20T01:00Z,20,9,1878,3085894,3085894,PRESERVED_SPECIMEN,E,E,E00298630,,,CC_BY_NC_4_0,,Craig-Christie,,,,,
575300410,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00416002,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga hypnoides,,SPECIES,Saxifraga hypnoides L.,GB,Glen Dole (Glen Doll) ,98e934b0-5f31-11de-b67e-b8a03c50a862,56.867778,-3.217778,,,,,,,1863-08-04T01:00Z,4,8,1863,8028512,8028512,PRESERVED_SPECIMEN,E,E,E00416002,,,CC_BY_NC_4_0,,illeg. [A.W.F.],,,2017-10-06T15:39Z,,GEODETIC_DATUM_ASSUMED_WGS84
575294974,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298505,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Stellaria,Stellaria palustris,,SPECIES,Stellaria palustris Ehrh. ex Retz.,GB,[Edinburgh],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575294758,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298565,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Stellaria,Stellaria palustris,,SPECIES,Stellaria palustris Ehrh. ex Retz.,GB,Banks of Basingstoke Canal nr Woking,98e934b0-5f31-11de-b67e-b8a03c50a862,51.306944,-0.613056,,,,,,,1885-07-18T01:00Z,18,7,1885,8407946,8407946,PRESERVED_SPECIMEN,E,E,E00298565,,,CC_BY_NC_4_0,,Hamilton,,,,,
575294613,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298228,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Astragalus,Astragalus danicus,,SPECIES,Astragalus danicus Retz.,GB,Near North Berwick,98e934b0-5f31-11de-b67e-b8a03c50a862,56.066667,-2.716667,,,,,,,1874-06-06T01:00Z,6,6,1874,5342838,5342838,PRESERVED_SPECIMEN,E,E,E00298228,,,CC_BY_NC_4_0,,Johnston,,,,,
575282197,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00259998,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Planchonella,Planchonella forbesii,,SPECIES,Planchonella forbesii (S.Moore) H.J.Lam,PG,Sogeri,98e934b0-5f31-11de-b67e-b8a03c50a862,-9.479167,147.526944,,,,,,,1885-01-01T01:00Z,,,1885,5334121,5334121,PRESERVED_SPECIMEN,E,E,E00259998,756,,CC_BY_NC_4_0,,Forbes,,,,,
575281822,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00073868,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum papillosum,,SPECIES,Sphagnum papillosum Lindberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575278140,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00011819,Plantae,Bryophyta,Bryopsida,Polytrichales,Polytrichaceae,Polytrichum,Polytrichum jensenii,diminutum,VARIETY,Polytrichum commune var. diminutum (I. Hagen) D.G. Long,GL,Agpalisirorfik,98e934b0-5f31-11de-b67e-b8a03c50a862,73.833333,-56.666667,,,,,,,1887-07-15T01:00Z,15,7,1887,4280054,4280057,PRESERVED_SPECIMEN,E,E,E00011819,,,CC_BY_NC_4_0,,Ryder,,,,,
575277884,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00377910,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga hypnoides,,SPECIES,Saxifraga hypnoides L.,GB,Ben Lawers,98e934b0-5f31-11de-b67e-b8a03c50a862,56.535278,-4.2175,,,,,,,1877-07-20T01:00Z,20,7,1877,8028512,8028512,PRESERVED_SPECIMEN,E,E,E00377910,,,CC_BY_NC_4_0,,,,,2017-10-06T15:39Z,,GEODETIC_DATUM_ASSUMED_WGS84
575277458,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00288727,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Marsdenia,Marsdenia lorea,,SPECIES,Marsdenia lorea S. Moore,PG,Sogeri Region,98e934b0-5f31-11de-b67e-b8a03c50a862,-9.479167,147.526944,,,,,,,1885-01-01T01:00Z,,,1885,3576612,3576612,PRESERVED_SPECIMEN,E,E,E00288727,635,,CC_BY_NC_4_0,,Forbes,,,,,
575276610,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00254236,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,Asplenium trichomanes,quadrivalens,SUBSPECIES,Asplenium trichomanes subsp. quadrivalens D. E. Meyer,GB,North side of Loch Voil,98e934b0-5f31-11de-b67e-b8a03c50a862,56.333333,-4.433333,,,,,,,1871-08-26T01:00Z,26,8,1871,7610857,2650662,PRESERVED_SPECIMEN,E,E,E00254236,,,CC_BY_NC_4_0,,,,,2017-10-06T15:37Z,,GEODETIC_DATUM_ASSUMED_WGS84
575275092,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00377963,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga hypnoides,,SPECIES,Saxifraga hypnoides L.,GB,[Da_ys] gorge nr. Sprinkling Tarn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575273197,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298666,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Scleranthus,Scleranthus annuus,,SPECIES,Scleranthus annuus L.,GB,Eton,98e934b0-5f31-11de-b67e-b8a03c50a862,51.483333,-0.616667,,,,,,,1797-01-01T01:00Z,,,1797,3085894,3085894,PRESERVED_SPECIMEN,E,E,E00298666,,,CC_BY_NC_4_0,,,,,2017-10-06T15:37Z,,GEODETIC_DATUM_ASSUMED_WGS84
575268062,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00254223,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,Asplenium trichomanes,quadrivalens,SUBSPECIES,Asplenium trichomanes subsp. quadrivalens D. E. Meyer,GB,Edinburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575267237,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00377931,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga hypnoides,,SPECIES,Saxifraga hypnoides L.,GB,Glen of Quiech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575266546,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00377930,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga hypnoides,,SPECIES,Saxifraga hypnoides L.,GB,Blairgowrie,98e934b0-5f31-11de-b67e-b8a03c50a862,56.585,-3.335278,,,,,,,1882-01-01T01:00Z,,,1882,8028512,8028512,PRESERVED_SPECIMEN,E,E,E00377930,,,CC_BY_NC_4_0,,,,,2017-10-06T15:39Z,,GEODETIC_DATUM_ASSUMED_WGS84
575265668,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00002558,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Ferulago,Ferulago trachycarpa,,SPECIES,Ferulago trachycarpa Boiss.,GR,In monte Kierki,98e934b0-5f31-11de-b67e-b8a03c50a862,37.75,26.833333,,,,,,,1887-08-08T01:00Z,8,8,1887,3635166,3635166,PRESERVED_SPECIMEN,E,E,E00002558,888,,CC_BY_NC_4_0,,Forsyth-Major,,,,,
575263180,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00377912,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga hypnoides,,SPECIES,Saxifraga hypnoides L.,GB,[Creag na Caillich] Craig Cailleach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575260823,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298245,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Astragalus,Astragalus danicus,,SPECIES,Astragalus danicus Retz.,GB,Pitlochry,98e934b0-5f31-11de-b67e-b8a03c50a862,56.7,-3.716667,,,,,,,1870-06-18T01:00Z,18,6,1870,5342838,5342838,PRESERVED_SPECIMEN,E,E,E00298245,,,CC_BY_NC_4_0,,Craig-Christie,,,,,
575258233,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298465,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Astragalus,Astragalus danicus,,SPECIES,Astragalus danicus Retz.,GB,Sands of Barry,98e934b0-5f31-11de-b67e-b8a03c50a862,56.466667,-2.733333,,,,,,,1878-07-13T01:00Z,13,7,1878,5342838,5342838,PRESERVED_SPECIMEN,E,E,E00298465,,,CC_BY_NC_4_0,,Craig-Christie,,,,,
575251217,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00377877,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga hypnoides,,SPECIES,Saxifraga hypnoides L.,GB,West Lomond,98e934b0-5f31-11de-b67e-b8a03c50a862,56.235,-3.3,,,,,,,1882-05-20T01:00Z,20,5,1882,8028512,8028512,PRESERVED_SPECIMEN,E,E,E00377877,,,CC_BY_NC_4_0,,Gibson,,,,,
575245452,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00254228,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,Asplenium trichomanes,quadrivalens,SUBSPECIES,Asplenium trichomanes subsp. quadrivalens D. E. Meyer,GB,Auchertool. Camilla ruins,98e934b0-5f31-11de-b67e-b8a03c50a862,56.1,-3.25,,,,,,,1849-06-30T01:00Z,30,6,1849,7610857,2650662,PRESERVED_SPECIMEN,E,E,E00254228,,,CC_BY_NC_4_0,,,,,2017-10-06T15:37Z,,GEODETIC_DATUM_ASSUMED_WGS84
575245353,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298127,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Astragalus,Astragalus danicus,,SPECIES,Astragalus danicus Retz.,GB,Gosford Links,98e934b0-5f31-11de-b67e-b8a03c50a862,55.996667,-2.883333,,,,,,,1835-01-01T01:00Z,,,1835,5342838,5342838,PRESERVED_SPECIMEN,E,E,E00298127,,,CC_BY_NC_4_0,,Knopp,,,,,
575243232,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00377967,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga hypnoides,,SPECIES,Saxifraga hypnoides L.,GB,Stridden Edge [Striding Edge],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575239803,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00315544,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Pyrola,Pyrola media,,SPECIES,Pyrola media Sw.,GB,Glen Mill,98e934b0-5f31-11de-b67e-b8a03c50a862,55.866667,-4.65,,,,,,,1868-09-04T01:00Z,4,9,1868,2888292,2888292,PRESERVED_SPECIMEN,E,E,E00315544,,,CC_BY_NC_4_0,,,,,2017-12-19T22:18Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
575233710,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00293467,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Scleranthus,Scleranthus annuus,,SPECIES,Scleranthus annuus L.,GB,Dartford Brent,98e934b0-5f31-11de-b67e-b8a03c50a862,51.433333,0.2,,,,,,,1839-01-01T01:00Z,,,1839,3085894,3085894,PRESERVED_SPECIMEN,E,E,E00293467,,,CC_BY_NC_4_0,,Stevens,,,,,
575233708,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00293474,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Scleranthus,Scleranthus annuus,,SPECIES,Scleranthus annuus L.,GB,Bayston Hill,98e934b0-5f31-11de-b67e-b8a03c50a862,52.666667,-2.783333,,,,,,,1837-01-01T01:00Z,,,1837,3085894,3085894,PRESERVED_SPECIMEN,E,E,E00293474,,,CC_BY_NC_4_0,,Leighton,,,,,
575225880,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298145,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Astragalus,Astragalus danicus,,SPECIES,Astragalus danicus Retz.,GB,Ferry Hills,98e934b0-5f31-11de-b67e-b8a03c50a862,56.016667,-3.4,,,,,,,1849-06-09T01:00Z,9,6,1849,5342838,5342838,PRESERVED_SPECIMEN,E,E,E00298145,,,CC_BY_NC_4_0,,Lindsay,,,,,
575224704,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00377862,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga hypnoides,,SPECIES,Saxifraga hypnoides L.,GB,[Pentland Hills],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575224433,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298581,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Stellaria,Stellaria palustris,,SPECIES,Stellaria palustris Ehrh. ex Retz.,GB,near Halnaby Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575223254,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298539,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Pyrola,Pyrola media,,SPECIES,Pyrola media Sw.,GB,Near Dollar,98e934b0-5f31-11de-b67e-b8a03c50a862,56.166667,-3.666667,,,,,,,1837-09-26T01:00Z,26,9,1837,2888292,2888292,PRESERVED_SPECIMEN,E,E,E00298539,,,CC_BY_NC_4_0,,Syme,,,,,
575223253,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298509,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Stellaria,Stellaria palustris,,SPECIES,Stellaria palustris Ehrh. ex Retz.,GB,[Edinburgh],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575221615,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00296671,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Casearia,Casearia grewiifolia,,SPECIES,Casearia sogerensis E. G. Baker,PG,Soregi Region,98e934b0-5f31-11de-b67e-b8a03c50a862,-9.479167,147.526944,,,,,,,1885-01-01T01:00Z,,,1885,7517005,7819400,PRESERVED_SPECIMEN,E,E,E00296671,377,,CC_BY_NC_4_0,,Forbes,,,,,
575220347,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298101,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Astragalus,Astragalus danicus,,SPECIES,Astragalus danicus Retz.,GB,Blair Athole,98e934b0-5f31-11de-b67e-b8a03c50a862,56.766667,-3.85,,,,,,,1834-01-01T01:00Z,,,1834,5342838,5342838,PRESERVED_SPECIMEN,E,E,E00298101,,,CC_BY_NC_4_0,,Wight,,,2017-12-19T22:18Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
575219888,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00288461,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Loganiaceae,Strychnos,Strychnos colubrina,,SPECIES,Strychnos colubrina L.,PG,Sogeri Region,98e934b0-5f31-11de-b67e-b8a03c50a862,-9.479167,147.526944,,,,,,,1885-01-01T01:00Z,,,1885,7609436,7609436,PRESERVED_SPECIMEN,E,E,E00288461,230,,CC_BY_NC_4_0,,Forbes,,,,,
575214706,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00293470,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Hypopitys,Hypopitys monotropa,,SPECIES,Monotropa hypopitys L.,GB,Cawdor woods,98e934b0-5f31-11de-b67e-b8a03c50a862,57.516667,-3.933333,,,,,,,1842-07-30T01:00Z,30,7,1842,8249145,2888342,PRESERVED_SPECIMEN,E,E,E00293470,,,CC_BY_NC_4_0,,Stables,,,,,
575205674,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00377873,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga hypnoides,,SPECIES,Saxifraga hypnoides L.,GB,[Edinburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575204465,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00377948,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga hypnoides,,SPECIES,Saxifraga hypnoides L.,GB,Settle,98e934b0-5f31-11de-b67e-b8a03c50a862,54.066667,-2.283333,,,,,,,1878-06-18T01:00Z,18,6,1878,8028512,8028512,PRESERVED_SPECIMEN,E,E,E00377948,239/15,,CC_BY_NC_4_0,,Craig-Christie,,,,,
575203878,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00254468,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Hymenasplenium,Hymenasplenium unilaterale,,SPECIES,Asplenium unilaterale Lam.,IN,,98e934b0-5f31-11de-b67e-b8a03c50a862,22.281944,88.911111,,,,,,,1881-01-01T01:00Z,,,1881,2650660,7983113,PRESERVED_SPECIMEN,E,E,E00254468,6063,,CC_BY_NC_4_0,,Watt,,,,,
575201937,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00377821,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Ophrys,Ophrys sphegodes,,SPECIES,Ophrys sphegodes Mill.,GB,W [of] Walmer Castle,98e934b0-5f31-11de-b67e-b8a03c50a862,51.200556,1.4,,,,,,,1838-01-01T01:00Z,,,1838,2793334,2793334,PRESERVED_SPECIMEN,E,E,E00377821,,,CC_BY_NC_4_0,,Harvey,,,,,
