gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
774096572																										http://data.rbge.org.uk/living/20130123													2015-01-30 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/20130123	20130123						not recorded							alive						The plants are naturally occuring and their numbers vary, up to at least 30 spikes. 																					collected directly from the wild				Beneath deciduous trees with a little grass and abundant bryophytes.				Britain and Ireland					GB		Scotland	Midlothian (VC 83)		At the Nursery, in the extreme south-west corner of the car park.																					degrees minutes seconds																																													Epipactis helleborine (L.) Crantz												Orchidaceae	Epipactis		helleborine						ICBN			
686669263																										http://data.rbge.org.uk/living/19630591																												PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19630591	19630591		Woods, Patrick James Blyth				not recorded							dead																		1963		182					1963		collected directly from the wild								New Guinea					PG																										degrees minutes seconds																																													Agrostophyllum												Orchidaceae	Agrostophyllum								ICBN			
686664262																										http://data.rbge.org.uk/living/20120790													2017-08-23 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/20120790	20120790						not recorded							alive																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Oncidium Hybrid												Orchidaceae	Oncidium								ICBN			
574837299																										http://data.rbge.org.uk/living/19644473													1999-05-07 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19644473	19644473						not recorded							dead																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Odontioda  Phyllis  grex												Orchidaceae	Odontioda								ICBN			
574837286																										http://data.rbge.org.uk/living/19251004													2017-12-14 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19251004	19251004						not recorded							alive																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Masdevallia caesia Roezl												Orchidaceae	Masdevallia		caesia						ICBN			
574837125																										http://data.rbge.org.uk/living/20041268																												PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/20041268	20041268	1996	de Vogel, Eduard F.				not recorded							dead																											collected directly from the wild													PG					Kokoda		100	100	100 M								-8.833333	147.833333						8° 50' E	147° 50' E	degrees minutes seconds																																													Dendrobium												Orchidaceae	Dendrobium								ICBN			
574837102																										http://data.rbge.org.uk/living/19762919													2012-05-10 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19762919	19762919		Buxton, G.				not recorded							dead																											collected directly from the wild													MY		Sabah	Kota Belud		Mt. Kinabalu		2438	3353	2438-3353 M																	degrees minutes seconds																																													Coelogyne rhabdobulbon Schltr.												Orchidaceae	Coelogyne		rhabdobulbon						ICBN			
574837096																										http://data.rbge.org.uk/living/20030891													2015-01-21 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/20030891	20030891	26	McHaffie, Heather S.				not recorded							dead																		2003-09-26		269					2003-09-26		collected directly from the wild													GB		Scotland			Colonsay, Kiloran Dunes (site A) 																					degrees minutes seconds																																													Spiranthes romanzoffiana Cham.												Orchidaceae	Spiranthes		romanzoffiana						ICBN			
574837070																										http://data.rbge.org.uk/living/19842368													2002-07-24 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19842368	19842368		Argent, George C.G.				not recorded							dead						Purchased at roadside												March 1984		75					March 1984		collected directly from the wild				Piece of tree fern stem									MY		Sabah			Sinsuron Road		1219	1219	4000 FT																	degrees minutes seconds																																													Acriopsis javanica Reinw. ex Blume var. javanica 												Orchidaceae	Acriopsis		javanica						ICBN			
574837031																										http://data.rbge.org.uk/living/19201033													2017-08-05 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19201033	19201033						not recorded							alive																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Coelogyne tomentosa Lindl.												Orchidaceae	Coelogyne		tomentosa						ICBN			
574836965																										http://data.rbge.org.uk/living/19630470																												PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19630470	19630470	150	Woods, Patrick James Blyth				not recorded							dead																											collected directly from the wild													PG		Northern/Central border			West of Doma																					degrees minutes seconds																																													Dendrobium regale Schltr.												Orchidaceae	Dendrobium		regale						ICBN			
574836949																										http://data.rbge.org.uk/living/19311026													1999-05-07 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19311026	19311026						not recorded							dead																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Masdevallia torta Rchb.f.												Orchidaceae	Masdevallia		torta						ICBN			
574836939																										http://data.rbge.org.uk/living/19822022													2007-08-15 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19822022	19822022	3460	Grierson, Andrew J.C. & Long, David G.				not recorded							dead						Epiphytic orchid												1982-03-04		63					1982-03-04		collected directly from the wild				Ravine in subtropical forest									BT		Samchi Dist.			Chepuwa Khola, SE of Samchi		500	500	500 M								26.850000	89.150000						26° 51' E	89° 9' E	degrees minutes seconds																																													Cymbidium bicolor Lindl. ssp. obtusum Dupuy & P.J.Cribb												Orchidaceae	Cymbidium		bicolor						ICBN			
574836816																										http://data.rbge.org.uk/living/20052597													2017-08-23 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/20052597	20052597						not recorded							alive																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Cymbidium tigrinum C.S.P.Parish ex Hook.												Orchidaceae	Cymbidium		tigrinum						ICBN			
574836814																										http://data.rbge.org.uk/living/20052607													2015-01-23 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/20052607	20052607						not recorded							dead																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Paphiopedilum primulinum Wood & Taylor												Orchidaceae	Paphiopedilum		primulinum						ICBN			
574836812																										http://data.rbge.org.uk/living/19930821																												PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19930821	19930821	55	Mitchell, David R. & Smith, Paul				not recorded							dead						Herbarium No. 92730												1992-10-21		295					1992-10-21		collected directly from the wild				On vertical stump, in moss									ID		Irian Jaya			edge of Lake Habbema		3450	3450	3450 M																	degrees minutes seconds																																													Dendrobium												Orchidaceae	Dendrobium								ICBN			
574836806																										http://data.rbge.org.uk/living/19830863													1998-02-03 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19830863	19830863						not recorded							dead																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Neofinetia falcata Hu Hukuzyu-Marv  grex												Orchidaceae	Neofinetia		falcata						ICBN			
574836744																										http://data.rbge.org.uk/living/20090087													2018-02-28 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/20090087	20090087	205	Sino-British Cangshan Expedition				not recorded							dead																		1981-05-04		124					1981-05-04		from a cultivated plant not of known wild origin				Mossy rock face									CN		Yunnan, W	Dali Bai Aut. Pref.		Duanqing		3100	3100	3100 M																	degrees minutes seconds																																													Pleione bulbocodioides (Franch.) Rolfe												Orchidaceae	Pleione		bulbocodioides						ICBN			
574836722																										http://data.rbge.org.uk/living/19761261													2017-08-21 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19761261	19761261		Argent, George C.G.				not recorded							alive																											collected directly from the wild													PG																										degrees minutes seconds																																													Dendrobium calyculimentum R.S.Rogers												Orchidaceae	Dendrobium		calyculimentum						ICBN			
574836696																										http://data.rbge.org.uk/living/19812985													2000-10-06 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19812985	19812985	81/07	Warren, Richard				not recorded							dead																											collected directly from the wild				Coastal rain forest									BR		Est. do Rio de Janeiro			Nova Friburgo		1390	1390	4560 FT																	degrees minutes seconds																																													Bifrenaria atropurpurea Lindl.												Orchidaceae	Bifrenaria		atropurpurea						ICBN			
574836666																										http://data.rbge.org.uk/living/20110713													2017-08-05 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/20110713	20110713						not recorded							alive																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Gongora galeata (Lindl.) Rchb.f.												Orchidaceae	Gongora		galeata						ICBN			
574836612																										http://data.rbge.org.uk/living/19630525													1999-01-14 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19630525	19630525		Woods, Patrick James Blyth				not recorded							dead																											collected directly from the wild													PG																										degrees minutes seconds																																													Dendrobium												Orchidaceae	Dendrobium								ICBN			
574836602																										http://data.rbge.org.uk/living/19201032													2017-08-18 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19201032	19201032						not recorded							alive																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Odontioda  Rosefieldensis  grex												Orchidaceae	Odontioda								ICBN			
574836570																										http://data.rbge.org.uk/living/19230040													2017-08-05 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19230040	19230040						not recorded							alive																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Bulbophyllum baileyi F.Muell.												Orchidaceae	Bulbophyllum		baileyi						ICBN			
574836560																										http://data.rbge.org.uk/living/20052598													2017-08-23 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/20052598	20052598						not recorded							alive																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Cymbidium erythrostylum Rolfe 												Orchidaceae	Cymbidium		erythrostylum						ICBN			
574836558																										http://data.rbge.org.uk/living/20052608													2015-01-23 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/20052608	20052608						not recorded							dead																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Paphiopedilum												Orchidaceae	Paphiopedilum								ICBN			
574836551																										http://data.rbge.org.uk/living/20041433													2017-08-05 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/20041433	20041433						not recorded							alive																											collected directly from the wild													PG																										degrees minutes seconds																																													Orchidaceae												Orchidaceae	Unk.orchidaceae								ICBN			
574836504																										http://data.rbge.org.uk/living/19603326													1999-05-07 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19603326	19603326						not recorded							dead																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Lycaste tricolor Klotzsch												Orchidaceae	Lycaste		tricolor						ICBN			
574836491																										http://data.rbge.org.uk/living/19822056													1999-01-14 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19822056	19822056	3734	Grierson, Andrew J.C. & Long, David G.				not recorded							dead						Pendulous epiphytic, leafless orchid; lower lip white tinged pale green, pinkish-purple at base, other petals white with pinkish-purple veins												1982-03-15		74					1982-03-15		collected directly from the wild				Subtropical forest on riverbank									BT		Sarbhang Dist.			Phipsoo Khola, near Phipsoo		340	340	340 M								26.750000	90.116667						26° 45' E	90° 7' E	degrees minutes seconds																																													Dendrobium aphyllum (Roxb.) C.E.C.Fisch.												Orchidaceae	Dendrobium		aphyllum						ICBN			
574836420																										http://data.rbge.org.uk/living/20120045													2017-08-23 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/20120045	20120045						not recorded							dead						Good plant that lost it's label, could be 19921425 from Scone or 19921434 from Kew; but worth keeping.																					from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Cymbidium  Christmas Angel  grex												Orchidaceae	Cymbidium								ICBN			
574836412																										http://data.rbge.org.uk/living/19716383													2017-08-21 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19716383	19716383						not recorded							alive																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Maxillaria nigrescens Lindl.												Orchidaceae	Maxillaria		nigrescens						ICBN			
574836370																										http://data.rbge.org.uk/living/19630540													2017-08-05 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19630540	19630540		Woods, Patrick James Blyth				not recorded							alive																											collected directly from the wild													PG																										degrees minutes seconds																																													Dendrochilum longifolium Rchb.f.												Orchidaceae	Dendrochilum		longifolium						ICBN			
574836336																										http://data.rbge.org.uk/living/19561005													2017-11-27 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19561005	19561005	51B	Rankin, N.				not recorded							alive																											collected directly from the wild													IN		NE Assam																								degrees minutes seconds																																													Dendrobium densiflorum Wall. ex Lindl.												Orchidaceae	Dendrobium		densiflorum						ICBN			
574836312																										http://data.rbge.org.uk/living/19121014													2017-08-05 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19121014	19121014						not recorded							alive																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Trias picta Parish												Orchidaceae	Trias		picta						ICBN			
574836289																										http://data.rbge.org.uk/living/19792711													2010-07-14 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19792711	19792711	247	Bacon, A J				not recorded							dead																											collected directly from the wild													MY		Sabah			Tahnbay Ridge		1372	1372	1372 M																	degrees minutes seconds																																													Paphiopedilum dayanum (Lindl.) Stein												Orchidaceae	Paphiopedilum		dayanum						ICBN			
574836178																										http://data.rbge.org.uk/living/19651062																												PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19651062	19651062	19	Jermy, Anthony Clive				not recorded							dead																											collected directly from the wild													PG																										degrees minutes seconds																																													Mediocalcar agathodaemonis J.J.Sm.												Orchidaceae	Mediocalcar		agathodaemonis						ICBN			
574836168																										http://data.rbge.org.uk/living/19821010													1999-05-06 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19821010	19821010	80	Reeve, T M				not recorded							dead						Orange flowers																					collected directly from the wild													PG		Enga Prov.	Porgera Dist.		Paiela C/D, Ingalep		2100	2100	2100 M																	degrees minutes seconds																																													Dendrobium vexillarius J.J.Sm. var. uncinatum (Schltr.) T.M.Reeve & P.Woods												Orchidaceae	Dendrobium		vexillarius						ICBN			
574836166																										http://data.rbge.org.uk/living/19821009													1999-05-06 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19821009	19821009	82	Reeve, T M				not recorded							dead																											collected directly from the wild													PG		Enga Prov.	Porgera Dist.		Paiela C/D, Mt. Iambari		3000	3000	3000 M																	degrees minutes seconds																																													Dendrobium vexillarius J.J.Sm. var. retroflexum (J.J.Sm.) T.M.Reeve & P.Woods												Orchidaceae	Dendrobium		vexillarius						ICBN			
574836154																										http://data.rbge.org.uk/living/19852172													2009-02-17 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19852172	19852172		Argent, George C.G.				not recorded							dead																											collected directly from the wild				Kerangas Forest									MY		Sabah			Long Pasia		1524	1524	5000 FT																	degrees minutes seconds																																													Coelogyne qibbifera J.J.Sm.												Orchidaceae	Coelogyne		qibbifera						ICBN			
574836110																										http://data.rbge.org.uk/living/20030832													2015-01-21 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/20030832	20030832						not recorded							dead																											collected directly from the wild													GB		Scotland	Southerland		Balblair pinewood, nr. Golspie																					degrees minutes seconds																																													Goodyera repens (L.) R.Br.												Orchidaceae	Goodyera		repens						ICBN			
574836073																										http://data.rbge.org.uk/living/20041215																												PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/20041215	20041215	1793	de Vogel, Eduard F.				not recorded							dead																											collected directly from the wild													PG					Kokoda		100	100	100 M								-8.833333	147.833333						8° 50' E	147° 50' E	degrees minutes seconds																																													Agrostophyllum												Orchidaceae	Agrostophyllum								ICBN			
574836034																										http://data.rbge.org.uk/living/19924307													2015-01-08 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19924307	19924307	83/10	McLeish, Ian				not recorded							dead						[originally entered as ZZ (country unknown); according to D.F. Chamberlain, McLeish mainly collected in Oman; Habenaria myodes is native to Arabia - KSW Oct 2000]																					collected directly from the wild													OM																										degrees minutes seconds																																													Habenaria myodes Summerh.												Orchidaceae	Habenaria		myodes						ICBN			
574836014																										http://data.rbge.org.uk/living/19791863																												PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19791863	19791863		Elworthy, G.C.				not recorded							dead																											collected directly from the wild													PG					Edie Creek area																					degrees minutes seconds																																													Glossorhyncha												Orchidaceae	Glossorhyncha								ICBN			
574835953																										http://data.rbge.org.uk/living/19890101													2004-07-02 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19890101	19890101						not recorded							dead																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Pleione yunnanensis (Rolfe) Rolfe												Orchidaceae	Pleione		yunnanensis						ICBN			
574835800																										http://data.rbge.org.uk/living/19697195													1999-06-30 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19697195	19697195						not recorded							dead																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Maxillaria variabilis Bateman ex Lindl. var. lutea 												Orchidaceae	Maxillaria		variabilis						ICBN			
574835657																										http://data.rbge.org.uk/living/19090027													2017-10-19 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19090027	19090027						not recorded							alive																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Phragmipedium  Sedenii  grex												Orchidaceae	Phragmipedium								ICBN			
574835649																										http://data.rbge.org.uk/living/19716053													1998-02-18 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19716053	19716053						not recorded							dead																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Cirrhopetalum lepidum (Blume) Schltr.												Orchidaceae	Cirrhopetalum		lepidum						ICBN			
574835489																										http://data.rbge.org.uk/living/19841192													1999-05-12 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19841192	19841192	84/40	Argent, George C.G.				not recorded							dead						Epiphyte												March 1984		75					March 1984		collected directly from the wild													MY		Sabah			Gunong Trus Madi		1829	1829	1829 M																	degrees minutes seconds																																													Dendrobium aff. setifolium Ridl.												Orchidaceae	Dendrobium		setifolium						ICBN			
574835376																										http://data.rbge.org.uk/living/19752452													2005-12-05 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19752452	19752452		Elworthy, G C				not recorded							dead																											collected directly from the wild													PG		Morobe			Wau		2300	2300	2300 M																	degrees minutes seconds																																													Bulbophyllum												Orchidaceae	Bulbophyllum								ICBN			
574835325																										http://data.rbge.org.uk/living/19680970													2017-08-11 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19680970	19680970	1198	Woods, Patrick James Blyth				not recorded							dead																		1968-05-14		135					1968-05-14		collected directly from the wild													PG		Morobe			Saureli Village to Garaina		1310	1310	1310 M																	degrees minutes seconds																																													Coelogyne fragrans Schltr.												Orchidaceae	Coelogyne		fragrans						ICBN			
574835236																										http://data.rbge.org.uk/living/20042108													2014-12-31 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/20042108	20042108		Mr H Laird				not recorded							dead																											collected directly from the wild																																							degrees minutes seconds																																													Dendrobium loddigesii Rolfe												Orchidaceae	Dendrobium		loddigesii						ICBN			
