gbifID	type	format	identifier	references	title	description	created	creator	contributor	publisher	audience	source	license	rightsHolder
574807308	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvNjgvMDkvODgvUGhvdG9fNTIzYzNlZWQ3NTM2Yi5qcGc=	http://data.rbge.org.uk/living/19680988	19680988	Image of living collection specimen with accession number 19680988 by RBGE Staff		RBGE Staff		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574806641	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2ZvdG9zdGF0aW9uL0FyY2hpdmUvQVJDSF80LzAwMjMxLmpwZw==	http://data.rbge.org.uk/living/19802727	19802727	Image of living collection specimen with accession number 19802727				Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574806641	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvODAvMjcvMjcvUGhvdG9fNTFjMWMzOGQ0ZjAwOS5qcGc=	http://data.rbge.org.uk/living/19802727	19802727	Image of living collection specimen with accession number 19802727 by Lynsey Muir		Lynsey Muir		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574806641	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvODAvMjcvMjcvUGhvdG9fNTFjMWMzOGRiMjc3Ni5qcGc=	http://data.rbge.org.uk/living/19802727	19802727	Image of living collection specimen with accession number 19802727 by Lynsey Muir		Lynsey Muir		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574806641	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvODAvMjcvMjcvUGhvdG9fNTFjMWMzOGU3NzcxMC5qcGc=	http://data.rbge.org.uk/living/19802727	19802727	Image of living collection specimen with accession number 19802727 by Lynsey Muir		Lynsey Muir		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574806641	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvODAvMjcvMjcvUGhvdG9fNTFjMWMzOGUzMzJhNS5qcGc=	http://data.rbge.org.uk/living/19802727	19802727	Image of living collection specimen with accession number 19802727 by Lynsey Muir		Lynsey Muir		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574806641	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvODAvMjcvMjcvUGhvdG9fNTFjMWMzOGYyM2FjZi5qcGc=	http://data.rbge.org.uk/living/19802727	19802727	Image of living collection specimen with accession number 19802727 by Lynsey Muir		Lynsey Muir		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574806641	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvODAvMjcvMjcvUGhvdG9fNTFjMWMzOGZiMjFjYS5qcGc=	http://data.rbge.org.uk/living/19802727	19802727	Image of living collection specimen with accession number 19802727 by Lynsey Muir		Lynsey Muir		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574806552	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvNjcvMjYvMDUvUGhvdG9fNTFjMWM2YWUxYzQ1Yi5qcGc=	http://data.rbge.org.uk/living/19672605	19672605	Image of living collection specimen with accession number 19672605 by Unknown		Unknown		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574806390	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvODkvMjUvNjUvUGhvdG9fNTFjMWM1MjcxYWU5Yy5qcGc=	http://data.rbge.org.uk/living/19892565	19892565	Image of living collection specimen with accession number 19892565 by Unknown		Unknown		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574806390	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvODkvMjUvNjUvUGhvdG9fNTFjMWQwM2MwNGJhMC5qcGc=	http://data.rbge.org.uk/living/19892565	19892565	Image of living collection specimen with accession number 19892565 by Unknown		Unknown		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574806390	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvODkvMjUvNjUvUGhvdG9fNTFjMWQwN2U0ZTk2Ny5qcGc=	http://data.rbge.org.uk/living/19892565	19892565	Image of living collection specimen with accession number 19892565 by Unknown		Unknown		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574805257	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvNjMvMDQvNTQvUGhvdG9fNTIzYzU0YTMxYzdjNC5qcGc=	http://data.rbge.org.uk/living/19630454	19630454	Image of living collection specimen with accession number 19630454 by RBGE Staff		RBGE Staff		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574805085	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvODEvMzAvMjQvUGhvdG9fNTFjMWNmZDdhMzU5Ni5qcGc=	http://data.rbge.org.uk/living/19813024	19813024	Image of living collection specimen with accession number 19813024 by Lynsey Muir		Lynsey Muir		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574805085	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvODEvMzAvMjQvUGhvdG9fNTFjMWNmZDdmMThlMC5qcGc=	http://data.rbge.org.uk/living/19813024	19813024	Image of living collection specimen with accession number 19813024 by Lynsey Muir		Lynsey Muir		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574805085	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvODEvMzAvMjQvUGhvdG9fNTFjMWNmZDg1OWNmNS5qcGc=	http://data.rbge.org.uk/living/19813024	19813024	Image of living collection specimen with accession number 19813024 by Lynsey Muir		Lynsey Muir		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574805085	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvODEvMzAvMjQvUGhvdG9fNTFjMWNmZDg3NmI1MS5qcGc=	http://data.rbge.org.uk/living/19813024	19813024	Image of living collection specimen with accession number 19813024 by Lynsey Muir		Lynsey Muir		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574805085	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvODEvMzAvMjQvUGhvdG9fNTFjMWNmZDgxYzE5Zi5qcGc=	http://data.rbge.org.uk/living/19813024	19813024	Image of living collection specimen with accession number 19813024 by Lynsey Muir		Lynsey Muir		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574805085	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvODEvMzAvMjQvUGhvdG9fNTFjMWNmZDgzNThkMi5qcGc=	http://data.rbge.org.uk/living/19813024	19813024	Image of living collection specimen with accession number 19813024 by Lynsey Muir		Lynsey Muir		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574803939	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvOTMvMzEvOTEvUGhvdG9fNTFjMWNlNTBhMmUxNy5qcGc=	http://data.rbge.org.uk/living/19933191	19933191	Image of living collection specimen with accession number 19933191 by Unknown		Unknown		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574803939	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvOTMvMzEvOTEvUGhvdG9fNTFjMWNlNTEwNjU1MS5qcGc=	http://data.rbge.org.uk/living/19933191	19933191	Image of living collection specimen with accession number 19933191 by Unknown		Unknown		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574803939	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvOTMvMzEvOTEvUGhvdG9fNTFjMWQyMTYwYzUxNy5qcGc=	http://data.rbge.org.uk/living/19933191	19933191	Image of living collection specimen with accession number 19933191 by Unknown		Unknown		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574803494	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvODIvMTAvMTgvUGhvdG9fNTIzYzQ1YmExYWQyOC5qcGc=	http://data.rbge.org.uk/living/19821018	19821018	Image of living collection specimen with accession number 19821018 by RBGE Staff		RBGE Staff		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574799717	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvODIvMjkvNzYvUGhvdG9fNTFjMWM5N2JkNjgwZS5qcGc=	http://data.rbge.org.uk/living/19822976	19822976	Image of living collection specimen with accession number 19822976 by Unknown		Unknown		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574799717	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvODIvMjkvNzYvUGhvdG9fNTFjMWM5N2MzYWUxMi5qcGc=	http://data.rbge.org.uk/living/19822976	19822976	Image of living collection specimen with accession number 19822976 by Unknown		Unknown		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574799334	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvODkvMjQvNjMvUGhvdG9fNTFjMWM1NmY1YjI3Ny5qcGc=	http://data.rbge.org.uk/living/19892463	19892463	Image of living collection specimen with accession number 19892463 by Unknown		Unknown		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574799334	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvODkvMjQvNjMvUGhvdG9fNTFjMWNjMmFjMDcyOS5qcGc=	http://data.rbge.org.uk/living/19892463	19892463	Image of living collection specimen with accession number 19892463 by Unknown		Unknown		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574799138	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvODQvMjIvNjcvUGhvdG9fNTFjMWNhMDViYzQzMC5qcGc=	http://data.rbge.org.uk/living/19842267	19842267	Image of living collection specimen with accession number 19842267 by Slide Library		Slide Library		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574798700	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMTkvNjMvMDUvNzcvUGhvdG9fNTIzYzU2OGY4MmE0YS5qcGc=	http://data.rbge.org.uk/living/19630577	19630577	Image of living collection specimen with accession number 19630577 by RBGE Staff		RBGE Staff		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574795069	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2ZvdG9zdGF0aW9uL0FyY2hpdmUvQVJDSF80LzAwNzg0LmpwZw==	http://data.rbge.org.uk/living/20041261	20041261	Image of living collection specimen with accession number 20041261				Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574795069	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2ZvdG9zdGF0aW9uL0FyY2hpdmUvQVJDSF80LzAwNzg1LmpwZw==	http://data.rbge.org.uk/living/20041261	20041261	Image of living collection specimen with accession number 20041261				Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574795069	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2ZvdG9zdGF0aW9uL0FyY2hpdmUvQVJDSF80LzAwNzg3LmpwZw==	http://data.rbge.org.uk/living/20041261	20041261	Image of living collection specimen with accession number 20041261				Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574795069	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2ZvdG9zdGF0aW9uL0FyY2hpdmUvQVJDSF80LzAwNzg4LmpwZw==	http://data.rbge.org.uk/living/20041261	20041261	Image of living collection specimen with accession number 20041261				Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574795069	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2ZvdG9zdGF0aW9uL0FyY2hpdmUvQVJDSF80LzAwNzg5LmpwZw==	http://data.rbge.org.uk/living/20041261	20041261	Image of living collection specimen with accession number 20041261				Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574795069	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2ZvdG9zdGF0aW9uL0FyY2hpdmUvQVJDSF80LzAwNzk0LmpwZw==	http://data.rbge.org.uk/living/20041261	20041261	Image of living collection specimen with accession number 20041261				Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574795069	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2ZvdG9zdGF0aW9uL0FyY2hpdmUvQVJDSF80LzAwNzk1LmpwZw==	http://data.rbge.org.uk/living/20041261	20041261	Image of living collection specimen with accession number 20041261				Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574795069	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2ZvdG9zdGF0aW9uL0FyY2hpdmUvQVJDSF80LzAwNzk2LmpwZw==	http://data.rbge.org.uk/living/20041261	20041261	Image of living collection specimen with accession number 20041261				Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574795069	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2ZvdG9zdGF0aW9uL0FyY2hpdmUvQVJDSF80LzAwNzk5LmpwZw==	http://data.rbge.org.uk/living/20041261	20041261	Image of living collection specimen with accession number 20041261				Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574795069	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2ZvdG9zdGF0aW9uL0FyY2hpdmUvQVJDSF80LzAwNzkwLmpwZw==	http://data.rbge.org.uk/living/20041261	20041261	Image of living collection specimen with accession number 20041261				Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574795069	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2ZvdG9zdGF0aW9uL0FyY2hpdmUvQVJDSF80LzAwNzkxLmpwZw==	http://data.rbge.org.uk/living/20041261	20041261	Image of living collection specimen with accession number 20041261				Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574795069	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2ZvdG9zdGF0aW9uL0FyY2hpdmUvQVJDSF80LzAwNzkyLmpwZw==	http://data.rbge.org.uk/living/20041261	20041261	Image of living collection specimen with accession number 20041261				Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574795069	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2ZvdG9zdGF0aW9uL0FyY2hpdmUvQVJDSF80LzAwODA0LmpwZw==	http://data.rbge.org.uk/living/20041261	20041261	Image of living collection specimen with accession number 20041261				Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574795069	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2ZvdG9zdGF0aW9uL0FyY2hpdmUvQVJDSF80LzAwODA1LmpwZw==	http://data.rbge.org.uk/living/20041261	20041261	Image of living collection specimen with accession number 20041261				Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574795069	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2ZvdG9zdGF0aW9uL0FyY2hpdmUvQVJDSF80LzAwODA3LmpwZw==	http://data.rbge.org.uk/living/20041261	20041261	Image of living collection specimen with accession number 20041261				Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574795069	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2ZvdG9zdGF0aW9uL0FyY2hpdmUvQVJDSF80LzAwODA4LmpwZw==	http://data.rbge.org.uk/living/20041261	20041261	Image of living collection specimen with accession number 20041261				Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574795069	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2ZvdG9zdGF0aW9uL0FyY2hpdmUvQVJDSF80LzAwODA5LmpwZw==	http://data.rbge.org.uk/living/20041261	20041261	Image of living collection specimen with accession number 20041261				Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574795069	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2ZvdG9zdGF0aW9uL0FyY2hpdmUvQVJDSF80LzAwODAwLmpwZw==	http://data.rbge.org.uk/living/20041261	20041261	Image of living collection specimen with accession number 20041261				Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574795069	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2ZvdG9zdGF0aW9uL0FyY2hpdmUvQVJDSF80LzAwODAyLmpwZw==	http://data.rbge.org.uk/living/20041261	20041261	Image of living collection specimen with accession number 20041261				Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574795069	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2ZvdG9zdGF0aW9uL0FyY2hpdmUvQVJDSF80LzAwODAzLmpwZw==	http://data.rbge.org.uk/living/20041261	20041261	Image of living collection specimen with accession number 20041261				Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574795069	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2ZvdG9zdGF0aW9uL0FyY2hpdmUvQVJDSF80LzAwODE0LmpwZw==	http://data.rbge.org.uk/living/20041261	20041261	Image of living collection specimen with accession number 20041261				Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574795069	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2ZvdG9zdGF0aW9uL0FyY2hpdmUvQVJDSF80LzAwODE1LmpwZw==	http://data.rbge.org.uk/living/20041261	20041261	Image of living collection specimen with accession number 20041261				Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574795069	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2ZvdG9zdGF0aW9uL0FyY2hpdmUvQVJDSF80LzAwODEwLmpwZw==	http://data.rbge.org.uk/living/20041261	20041261	Image of living collection specimen with accession number 20041261				Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574795069	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2ZvdG9zdGF0aW9uL0FyY2hpdmUvQVJDSF80LzAwODExLmpwZw==	http://data.rbge.org.uk/living/20041261	20041261	Image of living collection specimen with accession number 20041261				Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574795069	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2ZvdG9zdGF0aW9uL0FyY2hpdmUvQVJDSF80LzAwODEzLmpwZw==	http://data.rbge.org.uk/living/20041261	20041261	Image of living collection specimen with accession number 20041261				Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574795069	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMjAvMDQvMTIvNjEvUGhvdG9fNTFjMWMzY2I3ZjEyYi5qcGc=	http://data.rbge.org.uk/living/20041261	20041261	Image of living collection specimen with accession number 20041261 by Lynsey Muir		Lynsey Muir		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574795069	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMjAvMDQvMTIvNjEvUGhvdG9fNTFjMWMzY2JkZjdmNS5qcGc=	http://data.rbge.org.uk/living/20041261	20041261	Image of living collection specimen with accession number 20041261 by Lynsey Muir		Lynsey Muir		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
574795069	StillImage	image/jpeg	http://repo.rbge.org.uk/image_server.php?kind=1500&path_base64=L2l0ZW1faW1hZ2VzL2FjY2Vzc2lvbnMvMjAvMDQvMTIvNjEvUGhvdG9fNTFjMWMzY2M0NTA3Mi5qcGc=	http://data.rbge.org.uk/living/20041261	20041261	Image of living collection specimen with accession number 20041261 by Lynsey Muir		Lynsey Muir		Royal Botanic Garden Edinburgh			http://creativecommons.org/licenses/by-nc/3.0/	Copyright Royal Botanic Garden Edinburgh. Contact us for rights to commercial use.
